id,latitude,longtitude,days,time,transport,Tmode
1120098,39.99866,116.2644,6,51024,walk,7
1440005,40.00047,116.331,7,51024,car,3
620529,39.98935,116.3051,6,51025,walk,7
670007,39.99533,116.3851,6,51027,walk,7
680691,39.99983,116.3528,7,51028,bus,2
850079,39.91965,116.2662,6,51028,walk,7
680460,39.96685,116.3839,6,51031,bus,2
620206,39.98721,116.4,7,51032,bus,2
1050015,39.97503,116.3173,7,51032,walk,7
520021,39.98936,116.3081,7,51033,walk,7
680317,39.97543,116.4181,7,51035,bike,1
620082,39.85564,116.3916,7,51036,bus,2
680181,39.86786,116.4878,6,51037,walk,7
680505,39.91666,116.3081,7,51037,walk,7
1410048,39.97552,116.3325,7,51037,walk,7
620269,39.93268,116.35,7,51038,bus,2
680655,39.9872,116.3964,7,51039,bus,2
1260408,39.96705,116.3802,7,51040,bus,2
1670835,39.96705,116.3802,7,51040,bus,2
851066,39.96659,116.3397,6,51041,walk,7
890031,39.98778,116.4531,6,51042,car,3
1440007,39.98778,116.4531,6,51042,car,3
620096,39.91662,116.3674,7,51044,bus,2
850550,39.97067,116.3278,7,51044,walk,7
890029,40.00365,116.3308,7,51045,car,3
1440005,40.00365,116.3308,7,51045,car,3
1120098,39.99857,116.2643,6,51046,walk,7
520124,39.99076,116.3094,7,51047,walk,7
620529,39.98919,116.305,6,51047,walk,7
670007,39.99554,116.3853,6,51048,walk,7
680691,39.99991,116.3554,7,51050,bus,2
850079,39.91962,116.2658,6,51050,walk,7
680460,39.967,116.3858,6,51053,bus,2
620206,39.98719,116.3993,7,51054,bus,2
520021,39.98936,116.308,7,51055,walk,7
680317,39.97485,116.4181,7,51057,bike,1
1410025,40.01597,116.3881,6,51057,walk,7
620082,39.85562,116.3948,7,51058,bus,2
620269,39.93279,116.3497,7,51059,bus,2
680181,39.86762,116.4876,6,51059,walk,7
680505,39.91672,116.3081,7,51059,walk,7
680655,39.98726,116.3955,7,51061,bus,2
1260408,39.96706,116.3773,7,51062,bus,2
1670835,39.96706,116.3773,7,51062,bus,2
890031,39.98783,116.4528,6,51064,car,3
1440007,39.98783,116.4528,6,51064,car,3
850550,39.9707,116.3278,7,51066,walk,7
851066,39.96664,116.34,6,51066,walk,7
890029,40.00666,116.3305,7,51066,car,3
1440005,40.00666,116.3305,7,51066,car,3
1410048,39.97545,116.3329,7,51067,walk,7
1120098,39.99842,116.264,6,51068,walk,7
620779,39.98771,116.3032,7,51069,walk,7
670007,39.99563,116.3855,6,51069,walk,7
520124,39.99075,116.3094,7,51072,walk,7
680691,39.99985,116.3555,7,51072,bus,2
850079,39.91965,116.2655,6,51072,walk,7
620529,39.98888,116.3052,6,51073,walk,7
680460,39.96702,116.388,6,51075,bus,2
620206,39.98718,116.3986,7,51076,bus,2
1050015,39.97498,116.3167,7,51076,walk,7
520021,39.98928,116.3081,7,51077,walk,7
1410025,40.0161,116.3878,6,51078,walk,7
680317,39.97426,116.4181,7,51079,bike,1
620082,39.85558,116.3975,7,51080,bus,2
620269,39.93345,116.3498,7,51081,bus,2
680181,39.86741,116.4879,6,51081,walk,7
680505,39.91676,116.3081,7,51081,walk,7
620232,40.0455,116.3318,6,51082,bus,2
680655,39.98721,116.3928,7,51083,bus,2
1260408,39.96702,116.3769,7,51084,bus,2
1670835,39.96702,116.3769,7,51084,bus,2
890031,39.98845,116.4524,6,51086,car,3
1440007,39.98845,116.4524,6,51086,car,3
850550,39.97065,116.3281,7,51088,walk,7
1410048,39.97543,116.3332,7,51088,walk,7
890029,40.00804,116.3296,7,51089,car,3
1440005,40.00804,116.3296,7,51089,car,3
670007,39.99566,116.3857,6,51090,walk,7
1120098,39.9984,116.2637,6,51090,walk,7
851066,39.96662,116.3404,6,51091,walk,7
620779,39.98767,116.3032,7,51093,walk,7
680691,40,116.3577,7,51094,bus,2
810006,40.00133,116.3254,6,51094,subway,4
850079,39.91972,116.2652,6,51094,walk,7
1250006,40.00133,116.3254,6,51094,subway,4
620529,39.98893,116.3056,6,51095,walk,7
520124,39.99075,116.3094,7,51097,walk,7
680460,39.96717,116.3897,6,51097,bus,2
620206,39.98724,116.3967,7,51098,bus,2
520021,39.98921,116.3081,7,51099,walk,7
680317,39.9737,116.4181,7,51101,bike,1
1050015,39.97502,116.3165,7,51101,walk,7
620082,39.85553,116.399,7,51102,bus,2
620269,39.93367,116.3497,7,51102,bus,2
680181,39.86734,116.4881,6,51103,walk,7
680505,39.91676,116.3081,7,51103,walk,7
680655,39.9871,116.39,7,51105,bus,2
1260408,39.96696,116.3758,7,51106,bus,2
1410025,40.01626,116.3874,6,51106,walk,7
1670835,39.96696,116.3758,7,51106,bus,2
670007,39.99562,116.386,6,51111,walk,7
890029,40.00818,116.3295,7,51111,car,3
1120098,39.99835,116.2635,6,51111,walk,7
1440005,40.00818,116.3295,7,51111,car,3
620779,39.98756,116.3031,7,51115,walk,7
680691,40.00012,116.3587,7,51116,bus,2
850079,39.91962,116.265,6,51116,walk,7
851066,39.96662,116.3407,6,51116,walk,7
620529,39.98885,116.306,6,51117,walk,7
810006,40.00133,116.3256,6,51117,subway,4
1250006,40.00133,116.3256,6,51117,subway,4
680460,39.96724,116.3917,6,51119,bus,2
620206,39.98723,116.3967,7,51120,bus,2
520021,39.9892,116.3081,7,51121,walk,7
520124,39.99075,116.3094,7,51122,walk,7
620096,39.91598,116.3674,7,51122,bus,2
680317,39.97311,116.4182,7,51123,bike,1
1050015,39.97503,116.3162,7,51123,walk,7
1410048,39.97534,116.3336,7,51123,walk,7
620269,39.93468,116.3495,7,51124,bus,2
690017,40.00708,116.1976,6,51124,walk,7
620082,39.85553,116.399,7,51125,bus,2
680181,39.86738,116.4882,6,51125,walk,7
680505,39.91676,116.3081,7,51125,walk,7
680655,39.98678,116.3869,7,51127,bus,2
1410025,40.0164,116.3874,6,51127,walk,7
620471,39.98721,116.3033,6,51128,walk,7
1260408,39.96691,116.3732,7,51128,bus,2
1670835,39.96691,116.3732,7,51128,bus,2
670007,39.99553,116.3862,6,51132,walk,7
890029,40.01044,116.3269,7,51134,car,3
1440005,40.01044,116.3269,7,51134,car,3
620232,40.03099,116.3316,6,51135,bus,2
680656,39.98697,116.3855,7,51135,walk,7
680691,40.00008,116.3614,7,51138,bus,2
850079,39.91962,116.2646,6,51138,walk,7
620529,39.98894,116.3064,6,51139,walk,7
620206,39.98709,116.3951,7,51141,bus,2
680460,39.96717,116.3937,6,51141,bus,2
851066,39.96663,116.341,6,51141,walk,7
1120098,39.99836,116.2633,6,51141,walk,7
520021,39.98928,116.3082,7,51143,walk,7
1080006,39.98235,116.3269,7,51143,walk,7
1390034,39.98235,116.3269,7,51143,walk,7
620096,39.91507,116.3674,7,51144,bus,2
1410048,39.97547,116.3337,7,51144,walk,7
680317,39.97248,116.4182,7,51145,bike,1
620082,39.8556,116.4007,7,51146,bus,2
620269,39.93666,116.3497,7,51146,bus,2
520124,39.99078,116.3093,7,51147,walk,7
680181,39.86721,116.4883,6,51147,walk,7
680505,39.91676,116.3081,7,51147,walk,7
620471,39.98714,116.3034,6,51149,walk,7
810006,40.001,116.3257,6,51149,subway,4
1120087,39.97441,116.3309,6,51149,walk,7
1250006,40.001,116.3257,6,51149,subway,4
1260408,39.96701,116.3715,7,51149,bus,2
1670835,39.96701,116.3715,7,51149,bus,2
620779,39.9875,116.3032,7,51150,walk,7
1050015,39.97512,116.316,7,51151,walk,7
670007,39.99531,116.3863,6,51153,walk,7
890029,40.01272,116.3243,7,51156,car,3
1440005,40.01272,116.3243,7,51156,car,3
680656,39.98676,116.3825,7,51157,walk,7
620232,40.03114,116.3313,6,51158,bus,2
850079,39.91962,116.2643,6,51160,walk,7
620529,39.98886,116.3065,6,51161,walk,7
620206,39.98705,116.3929,7,51163,bus,2
680460,39.96708,116.3943,6,51163,bus,2
1410025,40.01666,116.3873,6,51164,walk,7
520021,39.98896,116.3086,7,51165,walk,7
620096,39.91492,116.3674,7,51166,bus,2
851066,39.96671,116.3413,6,51166,walk,7
680317,39.97187,116.4183,7,51167,bike,1
620082,39.85561,116.4032,7,51168,bus,2
620269,39.93837,116.3498,7,51168,bus,2
1120098,39.99836,116.2632,6,51168,walk,7
680181,39.86717,116.4884,6,51169,walk,7
680505,39.91676,116.3081,7,51169,walk,7
620471,39.98692,116.3031,6,51171,walk,7
1120087,39.97451,116.3304,6,51171,walk,7
1260408,39.96702,116.3705,7,51171,bus,2
1670835,39.96702,116.3705,7,51171,bus,2
520124,39.99072,116.3091,7,51172,walk,7
620779,39.98734,116.303,7,51172,walk,7
670007,39.99518,116.3865,6,51174,walk,7
810006,40.00082,116.3256,6,51176,subway,4
1250006,40.00082,116.3256,6,51176,subway,4
1260088,39.96995,116.4189,7,51176,walk,7
1410048,39.97576,116.3337,7,51176,walk,7
690017,40.00687,116.1982,6,51177,walk,7
890029,40.01213,116.3219,7,51178,car,3
1440005,40.01213,116.3219,7,51178,car,3
680656,39.98684,116.382,7,51179,walk,7
620232,40.03157,116.3313,6,51181,bus,2
850079,39.91987,116.2642,6,51182,walk,7
620529,39.98877,116.3069,6,51183,walk,7
680691,40.00046,116.3663,7,51184,bus,2
850760,40.0697,116.3045,7,51184,subway,4
620206,39.987,116.3904,7,51185,bus,2
680460,39.96708,116.3943,6,51185,bus,2
1410025,40.01679,116.387,6,51185,walk,7
1410049,39.97566,116.334,7,51185,subway,4
1020015,39.97512,116.3113,6,51186,bike,1
520021,39.98912,116.3084,7,51187,walk,7
620096,39.91439,116.3675,7,51187,bus,2
680317,39.97131,116.4182,7,51189,bike,1
620082,39.85562,116.4057,7,51190,bus,2
620269,39.93962,116.3506,7,51190,bus,2
1120098,39.99823,116.2631,6,51190,walk,7
680181,39.86718,116.4884,6,51191,walk,7
680505,39.91676,116.3081,7,51191,walk,7
851066,39.96675,116.3416,6,51191,walk,7
620471,39.98679,116.303,6,51193,walk,7
1120087,39.97477,116.3293,6,51193,walk,7
1260408,39.96693,116.3699,7,51193,bus,2
1670835,39.96693,116.3699,7,51193,bus,2
670007,39.995,116.3866,6,51195,walk,7
520124,39.99047,116.3091,7,51197,walk,7
810006,40.00062,116.3256,6,51197,subway,4
1250006,40.00062,116.3256,6,51197,subway,4
1260088,39.97004,116.4182,7,51198,walk,7
1050015,39.97512,116.3154,7,51199,walk,7
680656,39.98689,116.3824,7,51201,walk,7
890029,40.01208,116.3204,7,51201,car,3
1440005,40.01208,116.3204,7,51201,car,3
620232,40.03215,116.3313,6,51202,bus,2
850079,39.92016,116.2642,6,51204,walk,7
620529,39.98877,116.3073,6,51205,walk,7
680691,40.00009,116.3666,7,51206,bus,2
620206,39.98686,116.3877,7,51207,bus,2
680460,39.96709,116.3946,6,51207,bus,2
520021,39.98934,116.3082,7,51209,walk,7
680317,39.97119,116.4183,7,51211,bike,1
1020015,39.9751,116.3112,6,51211,bike,1
620082,39.85562,116.4084,7,51212,bus,2
620269,39.93957,116.3489,7,51212,bus,2
1120098,39.99817,116.2629,6,51212,walk,7
680181,39.86718,116.4884,6,51213,walk,7
620471,39.98652,116.3028,6,51214,walk,7
1120087,39.97492,116.329,6,51215,walk,7
1260408,39.96694,116.3679,7,51215,bus,2
1670835,39.96694,116.3679,7,51215,bus,2
670007,39.99482,116.3866,6,51216,walk,7
851066,39.96674,116.3419,6,51216,walk,7
620096,39.91438,116.3675,7,51218,bus,2
520124,39.99016,116.3091,7,51222,walk,7
1260088,39.97009,116.4181,7,51222,walk,7
620232,40.03244,116.3313,6,51223,bus,2
680656,39.987,116.3826,7,51223,walk,7
850079,39.92039,116.2641,6,51226,walk,7
890029,40.01208,116.3204,7,51226,car,3
1440005,40.01208,116.3204,7,51226,car,3
620529,39.98887,116.3075,6,51227,walk,7
680691,40.00003,116.3672,7,51228,bus,2
620206,39.98681,116.3846,7,51229,bus,2
680460,39.96722,116.396,6,51229,bus,2
690017,40.00688,116.1989,6,51230,walk,7
810006,40.00037,116.3256,6,51230,subway,4
1250006,40.00037,116.3256,6,51230,subway,4
520021,39.98946,116.308,7,51231,walk,7
680317,39.97119,116.4184,7,51233,bike,1
620082,39.85565,116.4106,7,51234,bus,2
620269,39.93919,116.3477,7,51234,bus,2
1120098,39.99795,116.2628,6,51234,walk,7
680181,39.86726,116.4884,6,51235,walk,7
620471,39.98645,116.3025,6,51236,walk,7
1020015,39.97474,116.312,6,51236,bike,1
670007,39.99464,116.3866,6,51237,walk,7
1050015,39.97515,116.315,7,51237,walk,7
1120087,39.97502,116.3286,6,51237,walk,7
1260408,39.96691,116.3654,7,51237,bus,2
1670835,39.96691,116.3654,7,51237,bus,2
620096,39.9143,116.3675,7,51239,bus,2
851066,39.96682,116.3421,6,51241,walk,7
1260088,39.97039,116.419,7,51243,walk,7
620232,40.03277,116.3312,6,51244,bus,2
680656,39.98698,116.3826,7,51245,walk,7
520124,39.98998,116.3089,7,51247,walk,7
890029,40.01207,116.3199,7,51247,car,3
1440005,40.01207,116.3199,7,51247,car,3
850079,39.9205,116.2639,6,51248,walk,7
620529,39.98889,116.3078,6,51250,walk,7
680691,40.00036,116.3702,7,51250,bus,2
620206,39.9867,116.3818,7,51251,bus,2
680460,39.96737,116.3986,6,51251,bus,2
520021,39.98916,116.308,7,51253,walk,7
620082,39.85565,116.4106,7,51255,bus,2
680317,39.97074,116.4184,7,51255,bike,1
620269,39.93911,116.3454,7,51256,bus,2
1120098,39.9977,116.2627,6,51256,walk,7
680181,39.86733,116.4884,6,51257,walk,7
620471,39.98675,116.302,6,51258,walk,7
670007,39.99441,116.3866,6,51258,walk,7
1120087,39.975,116.3282,6,51259,walk,7
1260408,39.96703,116.3639,7,51259,bus,2
1670835,39.96703,116.3639,7,51259,bus,2
1020015,39.97439,116.3129,6,51261,bike,1
1260088,39.97036,116.4193,7,51264,walk,7
620232,40.03306,116.3311,6,51265,bus,2
851066,39.96704,116.3425,6,51266,walk,7
680656,39.98702,116.3826,7,51267,walk,7
810006,39.99985,116.3257,6,51268,subway,4
1050015,39.97513,116.3149,7,51268,walk,7
1250006,39.99985,116.3257,6,51268,subway,4
890029,40.01199,116.316,7,51269,car,3
1440005,40.01199,116.316,7,51269,car,3
850079,39.92037,116.2638,6,51270,walk,7
1410049,39.97535,116.3341,7,51270,subway,4
520124,39.98971,116.309,7,51272,walk,7
620529,39.98936,116.3077,6,51272,walk,7
680691,40.00047,116.3727,7,51272,bus,2
620206,39.98665,116.3798,7,51273,bus,2
680460,39.96746,116.4011,6,51273,bus,2
1260203,39.97123,116.4194,7,51273,walk,7
1670501,39.97123,116.4194,7,51273,walk,7
520021,39.9891,116.308,7,51275,walk,7
620779,39.98759,116.3032,7,51275,walk,7
680317,39.97037,116.4188,7,51277,bike,1
620082,39.85563,116.4111,7,51278,bus,2
620269,39.9388,116.3432,7,51278,bus,2
1120098,39.99753,116.2627,6,51278,walk,7
670007,39.9942,116.3867,6,51279,walk,7
680181,39.8673,116.4884,6,51279,walk,7
620471,39.98655,116.3017,6,51280,walk,7
1120087,39.97501,116.3278,6,51281,walk,7
1260408,39.96691,116.3622,7,51281,bus,2
1670835,39.96691,116.3622,7,51281,bus,2
1020015,39.97478,116.314,6,51286,bike,1
1260088,39.97036,116.4194,7,51286,walk,7
620232,40.0334,116.3309,6,51288,bus,2
680656,39.98723,116.3828,7,51289,walk,7
851066,39.96706,116.3428,6,51291,walk,7
890029,40.01157,116.3126,7,51291,car,3
1410049,39.9753,116.3341,7,51291,subway,4
1440005,40.01158,116.3126,7,51291,car,3
680691,40.00041,116.3729,7,51294,bus,2
1260203,39.97138,116.4193,7,51294,walk,7
1670501,39.97138,116.4193,7,51294,walk,7
620206,39.9867,116.3775,7,51295,bus,2
680460,39.96758,116.4046,6,51295,bus,2
520021,39.98897,116.3079,7,51297,walk,7
520124,39.98945,116.3088,7,51297,walk,7
690017,40.00673,116.1998,6,51298,walk,7
620082,39.85561,116.4113,7,51299,bus,2
680317,39.97051,116.4193,7,51299,bike,1
810006,39.99948,116.3259,6,51299,subway,4
1250006,39.99948,116.3259,6,51299,subway,4
620779,39.98768,116.3032,7,51300,walk,7
670007,39.99401,116.3867,6,51300,walk,7
1120098,39.99733,116.2628,6,51300,walk,7
620269,39.93873,116.3423,7,51301,bus,2
680181,39.86729,116.4884,6,51301,walk,7
620471,39.98653,116.3015,6,51302,walk,7
1050015,39.97518,116.3146,7,51303,walk,7
1120087,39.97489,116.3275,6,51303,walk,7
1260408,39.9668,116.3618,7,51303,bus,2
1670835,39.9668,116.3618,7,51303,bus,2
620232,40.03356,116.3308,6,51309,bus,2
850760,40.05647,116.2969,7,51309,subway,4
1260088,39.97033,116.4196,7,51310,walk,7
680656,39.98739,116.3829,7,51311,walk,7
1020015,39.97459,116.3151,6,51311,bike,1
1410049,39.97525,116.3342,7,51312,subway,4
890029,40.01341,116.3121,7,51313,car,3
1440005,40.01342,116.3121,7,51313,car,3
620096,39.91378,116.3674,7,51314,bus,2
1080006,39.98338,116.3269,7,51314,walk,7
1390034,39.98338,116.3269,7,51314,walk,7
1260203,39.97136,116.4195,7,51315,walk,7
1670501,39.97136,116.4195,7,51315,walk,7
680691,40.00039,116.373,7,51316,bus,2
851066,39.9671,116.3432,6,51316,walk,7
620206,39.98664,116.3769,7,51317,bus,2
680460,39.96763,116.4079,6,51317,bus,2
520021,39.98887,116.3082,7,51319,walk,7
620082,39.8556,116.4116,7,51321,bus,2
620529,39.98988,116.3082,6,51321,walk,7
670007,39.9938,116.3867,6,51321,walk,7
680317,39.97008,116.4197,7,51321,bike,1
1120098,39.9972,116.2629,6,51321,walk,7
520124,39.98921,116.3088,7,51322,walk,7
620779,39.98769,116.3032,7,51322,walk,7
620269,39.93861,116.3422,7,51323,bus,2
680181,39.86729,116.4884,6,51323,walk,7
620471,39.98644,116.3012,6,51324,walk,7
1120087,39.97489,116.3273,6,51325,walk,7
1260408,39.96678,116.3614,7,51325,bus,2
1670835,39.96678,116.3614,7,51325,bus,2
810006,39.99923,116.3262,6,51327,subway,4
1250006,39.99923,116.3262,6,51327,subway,4
620232,40.03387,116.3307,6,51330,bus,2
680656,39.98756,116.3829,7,51333,walk,7
1260088,39.97038,116.4198,7,51333,walk,7
1410049,39.97533,116.3342,7,51333,subway,4
850760,40.05239,116.2997,7,51334,subway,4
890029,40.01617,116.3108,7,51334,car,3
1440005,40.01617,116.3108,7,51334,car,3
620096,39.91289,116.3675,7,51335,bus,2
690017,40.00668,116.2002,6,51335,walk,7
1020015,39.97465,116.3165,6,51336,bike,1
1260203,39.97125,116.4199,7,51336,walk,7
1670501,39.97125,116.4199,7,51336,walk,7
650005,39.9754,116.3305,7,51338,walk,7
680691,40.00034,116.3733,7,51338,bus,2
620206,39.98664,116.3764,7,51339,bus,2
680460,39.96759,116.4102,6,51339,bus,2
520021,39.9889,116.3086,7,51341,walk,7
851066,39.96736,116.3433,6,51341,walk,7
670007,39.99358,116.3867,6,51342,walk,7
620082,39.85567,116.4127,7,51343,bus,2
620529,39.98994,116.3081,6,51343,walk,7
680317,39.96959,116.4198,7,51343,bike,1
620269,39.93809,116.3409,7,51344,bus,2
680181,39.86728,116.4883,6,51345,walk,7
620471,39.98647,116.301,6,51346,walk,7
1120098,39.99704,116.263,6,51346,walk,7
520124,39.989,116.3087,7,51347,walk,7
1120087,39.97492,116.3269,6,51347,walk,7
1260408,39.96669,116.36,7,51347,bus,2
1670835,39.96669,116.36,7,51347,bus,2
1410025,40.01703,116.3867,6,51350,walk,7
620232,40.03423,116.3307,6,51351,bus,2
1260088,39.97013,116.4199,7,51354,walk,7
680656,39.98775,116.3829,7,51355,walk,7
890029,40.01799,116.3088,7,51356,car,3
1440005,40.01799,116.3088,7,51356,car,3
620096,39.91098,116.3676,7,51357,bus,2
1260203,39.97131,116.4201,7,51357,walk,7
1670501,39.97131,116.4201,7,51357,walk,7
650005,39.97527,116.3302,7,51359,walk,7
850760,40.05004,116.3008,7,51359,subway,4
810006,39.99888,116.3263,6,51360,subway,4
1250006,39.99888,116.3263,6,51360,subway,4
620206,39.98658,116.3745,7,51361,bus,2
680460,39.96758,116.4105,6,51361,bus,2
1020015,39.97488,116.318,6,51361,bike,1
620779,39.98785,116.3033,7,51362,walk,7
520021,39.98906,116.3083,7,51363,walk,7
670007,39.99333,116.3866,6,51363,walk,7
620082,39.85597,116.4155,7,51365,bus,2
620269,39.93747,116.3386,7,51366,bus,2
851066,39.96755,116.343,6,51366,walk,7
1050015,39.97515,116.3143,7,51366,walk,7
620471,39.98638,116.3007,6,51367,walk,7
680181,39.86734,116.4883,6,51367,walk,7
680691,40.00025,116.3748,7,51368,bus,2
1120087,39.97476,116.3266,6,51369,walk,7
1260408,39.96666,116.3571,7,51369,bus,2
1670835,39.96666,116.3571,7,51369,bus,2
1410025,40.01714,116.3866,6,51371,walk,7
520124,39.98884,116.3086,7,51372,walk,7
620232,40.03441,116.3304,6,51373,bus,2
1260088,39.96986,116.4199,7,51376,walk,7
680656,39.98797,116.383,7,51377,walk,7
620529,39.98953,116.3084,6,51378,walk,7
1120098,39.99703,116.263,6,51378,walk,7
1260203,39.97139,116.4204,7,51378,walk,7
1670501,39.97139,116.4204,7,51378,walk,7
620096,39.90962,116.3677,7,51379,bus,2
890029,40.01846,116.3084,7,51379,car,3
1440005,40.01846,116.3084,7,51379,car,3
620206,39.9865,116.3723,7,51383,bus,2
620779,39.98788,116.3034,7,51383,walk,7
680460,39.96759,116.4105,6,51383,bus,2
670007,39.99314,116.3866,6,51384,walk,7
850760,40.04989,116.3006,7,51384,subway,4
1020015,39.97509,116.319,6,51386,bike,1
620082,39.85655,116.4187,7,51387,bus,2
620269,39.93728,116.3357,7,51389,bus,2
680181,39.86736,116.4883,6,51389,walk,7
1120087,39.97478,116.3263,6,51391,walk,7
1260408,39.96671,116.3538,7,51391,bus,2
1670835,39.96671,116.3538,7,51391,bus,2
1410025,40.01728,116.3866,6,51392,walk,7
620471,39.98649,116.3005,6,51393,walk,7
620232,40.03461,116.3302,6,51394,bus,2
520124,39.98879,116.3082,7,51397,walk,7
1260088,39.96966,116.4198,7,51398,walk,7
680656,39.9881,116.3831,7,51399,walk,7
1120098,39.99683,116.2631,6,51399,walk,7
1260203,39.9714,116.4206,7,51399,walk,7
1670501,39.9714,116.4206,7,51399,walk,7
890029,40.01908,116.3083,7,51400,car,3
1440005,40.01908,116.3083,7,51400,car,3
620529,39.98943,116.3085,6,51401,walk,7
850431,39.96893,116.3302,6,51402,walk,7
850079,39.92043,116.2636,6,51404,walk,7
620206,39.98684,116.3701,7,51405,bus,2
670007,39.99297,116.3865,6,51405,walk,7
680460,39.96763,116.4118,6,51405,bus,2
650005,39.97525,116.3297,7,51406,walk,7
810006,39.99833,116.3263,6,51407,subway,4
1250006,39.99833,116.3263,6,51407,subway,4
620082,39.8569,116.4221,7,51409,bus,2
850760,40.04993,116.3007,7,51409,subway,4
620269,39.93722,116.3337,7,51411,bus,2
680181,39.86737,116.4882,6,51411,walk,7
1020015,39.97507,116.3203,6,51411,bike,1
1120087,39.97475,116.326,6,51413,walk,7
1260408,39.96666,116.353,7,51413,bus,2
1410025,40.01742,116.3864,6,51413,walk,7
1670835,39.96666,116.353,7,51413,bus,2
620471,39.98666,116.3,6,51414,walk,7
620232,40.03495,116.3302,6,51415,bus,2
690017,40.0072,116.2001,6,51419,walk,7
620096,39.90941,116.3678,7,51420,bus,2
1260088,39.96948,116.4199,7,51420,walk,7
1260203,39.97138,116.4209,7,51420,walk,7
1670501,39.97138,116.4209,7,51420,walk,7
680656,39.98814,116.3834,7,51421,walk,7
520124,39.98884,116.3079,7,51422,walk,7
890029,40.02074,116.3081,7,51422,car,3
1440005,40.02074,116.3081,7,51422,car,3
850431,39.96864,116.3295,6,51424,walk,7
620206,39.98635,116.3673,7,51426,bus,2
670007,39.9928,116.3863,6,51426,walk,7
850079,39.92048,116.2635,6,51426,walk,7
650005,39.97528,116.3295,7,51427,walk,7
680460,39.96764,116.4133,6,51427,bus,2
1120098,39.99686,116.2631,6,51429,walk,7
620082,39.85713,116.4256,7,51431,bus,2
680691,40.00081,116.3792,7,51432,bus,2
810006,39.99807,116.3263,6,51432,subway,4
1250006,39.99807,116.3263,6,51432,subway,4
620269,39.93719,116.3317,7,51433,bus,2
680181,39.86738,116.4882,6,51433,walk,7
850760,40.04668,116.303,7,51434,subway,4
1410025,40.0174,116.3862,6,51434,walk,7
1120087,39.97505,116.3254,6,51435,walk,7
1260408,39.96666,116.3506,7,51435,bus,2
1670835,39.96666,116.3506,7,51435,bus,2
620232,40.03542,116.3304,6,51436,bus,2
620471,39.98654,116.2996,6,51436,walk,7
1020015,39.97513,116.3217,6,51436,bike,1
1260203,39.9714,116.4212,7,51441,walk,7
1670501,39.9714,116.4212,7,51441,walk,7
1260088,39.96924,116.4198,7,51442,walk,7
620096,39.9092,116.3678,7,51443,bus,2
680656,39.98818,116.3837,7,51443,walk,7
890029,40.02253,116.3078,7,51444,car,3
1440005,40.02253,116.3078,7,51444,car,3
850431,39.96849,116.3296,6,51446,walk,7
520124,39.98883,116.3075,7,51447,walk,7
670007,39.99267,116.3862,6,51447,walk,7
620206,39.98621,116.3642,7,51448,bus,2
850079,39.92049,116.2636,6,51448,walk,7
680460,39.96765,116.4136,6,51449,bus,2
1410049,39.97547,116.3339,7,51449,subway,4
1120098,39.997,116.2632,6,51451,walk,7
620082,39.85731,116.4282,7,51453,bus,2
810006,39.99783,116.3263,6,51453,subway,4
1250006,39.99783,116.3263,6,51453,subway,4
680691,40.00082,116.3793,7,51454,bus,2
620269,39.93713,116.3304,7,51455,bus,2
680181,39.86738,116.4882,6,51455,walk,7
1410025,40.01736,116.3861,6,51455,walk,7
620471,39.98633,116.2996,6,51457,walk,7
1120087,39.97521,116.3249,6,51457,walk,7
1260408,39.96746,116.3485,7,51457,bus,2
1670835,39.96746,116.3485,7,51457,bus,2
620232,40.03596,116.3307,6,51459,bus,2
850760,40.04303,116.306,7,51459,subway,4
1020015,39.97516,116.3233,6,51461,bike,1
850552,39.98152,116.3273,7,51462,walk,7
1260203,39.97137,116.4215,7,51462,walk,7
1670501,39.97137,116.4215,7,51462,walk,7
1260088,39.96912,116.42,7,51464,walk,7
680656,39.98828,116.384,7,51465,walk,7
890029,40.02444,116.3075,7,51466,car,3
1440005,40.02444,116.3075,7,51466,car,3
670007,39.99264,116.3861,6,51468,walk,7
850431,39.9684,116.3294,6,51468,walk,7
850079,39.92069,116.264,6,51470,walk,7
680460,39.96769,116.4141,6,51471,bus,2
520124,39.98871,116.3071,7,51472,walk,7
1120098,39.99705,116.2633,6,51473,walk,7
620779,39.98779,116.3034,7,51474,walk,7
810006,39.99758,116.3263,6,51474,subway,4
1250006,39.99758,116.3263,6,51474,subway,4
620082,39.8573,116.4288,7,51475,bus,2
680691,40.00035,116.3795,7,51476,bus,2
1410025,40.0174,116.3859,6,51476,walk,7
680181,39.86737,116.4882,6,51477,walk,7
1120087,39.97483,116.3249,6,51479,walk,7
1260408,39.96887,116.3485,7,51479,bus,2
1670835,39.96887,116.3485,7,51479,bus,2
620471,39.98633,116.2995,6,51483,walk,7
1260203,39.9714,116.4217,7,51483,walk,7
1670501,39.9714,116.4217,7,51483,walk,7
620096,39.90922,116.3678,7,51484,bus,2
850552,39.98138,116.3274,7,51484,walk,7
850760,40.0392,116.3084,7,51484,subway,4
1020015,39.97501,116.3246,6,51486,bike,1
1260088,39.96926,116.4202,7,51486,walk,7
620206,39.98626,116.3641,7,51487,bus,2
680656,39.9884,116.3842,7,51487,walk,7
890029,40.02499,116.3072,7,51488,car,3
1440005,40.02499,116.3072,7,51488,car,3
670007,39.99244,116.3861,6,51489,walk,7
850079,39.9207,116.264,6,51492,walk,7
520021,39.98915,116.3078,7,51493,walk,7
