id,latitude,longtitude,days,time,transport,Tmode
1150082,39.98675,116.3919,3,62064,car,3
520039,39.91652,116.2539,5,62065,bus,2
520134,39.98766,116.302,4,62065,walk,7
680091,39.9684,116.422,1,62065,bike,1
1150078,39.90793,116.5892,5,62065,car,3
1150084,39.9853,116.339,5,62065,car,3
960066,39.99099,116.3271,5,62066,bike,1
1250061,40.00986,116.376,3,62066,walk,7
680645,39.99408,116.4176,4,62067,bike,1
850241,39.87724,116.3647,3,62067,bus,2
620381,39.97546,116.3112,3,62068,bus,2
650031,39.97662,116.3048,3,62068,bike,1
1410007,39.98306,116.303,5,62068,walk,7
1150056,39.98451,116.3276,3,62069,car,3
680812,39.85923,116.3932,5,62070,bus,2
960030,39.98337,116.327,5,62070,bike,1
1260418,39.9861,116.3271,2,62070,bike,1
520098,39.98597,116.3504,5,62071,bus,2
1150091,39.98494,116.337,3,62071,car,3
1120110,40.01659,116.542,5,62072,walk,7
1150062,39.98328,116.3272,2,62072,car,3
810059,39.975,116.3311,1,62073,bike,1
810068,39.94781,116.3655,5,62073,bus,2
1150093,39.98677,116.3934,4,62073,car,3
1790014,39.99163,116.3301,4,62074,walk,7
850273,39.89071,116.3442,2,62075,bus,2
650099,39.96463,116.3158,5,62077,bike,1
680456,39.95417,116.419,5,62078,bike,1
850330,39.98145,116.3281,5,62078,walk,7
1260428,39.99988,116.3248,3,62078,bike,1
1670855,39.99988,116.3248,3,62078,bike,1
620288,39.98499,116.3522,4,62079,bus,2
1260181,39.87012,116.4666,5,62079,bus,2
1670752,39.99977,116.3182,5,62079,bike,1
620403,39.96874,116.3142,5,62080,bus,2
1150069,39.97517,116.3302,3,62080,car,3
100054,39.93852,116.3455,2,62081,bus,2
850133,39.93241,116.4324,2,62081,walk,7
850285,39.90721,116.3268,4,62081,bus,2
850804,39.99154,116.3319,4,62081,subway,4
520030,39.90872,116.2452,2,62083,walk,7
680245,39.94071,116.4195,5,62083,bike,1
640055,39.975,116.3123,1,62085,walk,7
680470,39.96749,116.4113,2,62085,bike,1
850684,39.9234,116.339,4,62086,bus,2
1150082,39.98679,116.3944,3,62086,car,3
520039,39.91652,116.2543,5,62087,bus,2
520134,39.9875,116.3021,4,62087,walk,7
680091,39.96819,116.4214,1,62087,bike,1
1150084,39.98519,116.3401,5,62087,car,3
960066,39.99135,116.3272,5,62088,bike,1
680645,39.99354,116.4177,4,62089,bike,1
850241,39.87729,116.3656,3,62089,bus,2
1150078,39.90792,116.5894,5,62090,car,3
620396,39.98678,116.301,4,62091,walk,7
960030,39.98255,116.3271,5,62091,bike,1
1150056,39.98465,116.3306,3,62091,car,3
1250061,40.01009,116.376,3,62091,walk,7
1410007,39.98307,116.3024,5,62091,walk,7
680812,39.85919,116.3932,5,62092,bus,2
1260418,39.98669,116.3272,2,62092,bike,1
1150091,39.98506,116.3381,3,62093,car,3
850458,39.93102,116.338,5,62094,walk,7
810059,39.97512,116.3309,1,62095,bike,1
810068,39.9475,116.3655,5,62095,bus,2
1150093,39.98681,116.395,4,62095,car,3
520098,39.98591,116.3503,5,62096,bus,2
1790014,39.99159,116.3301,4,62096,walk,7
620108,39.98533,116.3056,5,62097,bus,2
850273,39.89202,116.3441,2,62097,bus,2
650099,39.96418,116.316,5,62098,bike,1
620213,39.98717,116.3033,1,62099,bus,2
620078,39.97514,116.3269,5,62100,bus,2
680456,39.95477,116.419,5,62100,bike,1
850330,39.98104,116.328,5,62100,walk,7
1260428,39.99989,116.324,3,62100,bike,1
1670855,39.99989,116.324,3,62100,bike,1
620288,39.98506,116.3524,4,62101,bus,2
620403,39.96902,116.3141,5,62101,bus,2
1150069,39.97533,116.3288,3,62101,car,3
1260181,39.87027,116.4649,5,62101,bus,2
100054,39.93851,116.3458,2,62102,bus,2
850133,39.9324,116.4324,2,62103,walk,7
850285,39.90713,116.3274,4,62103,bus,2
1120110,40.01659,116.542,5,62103,walk,7
1670752,39.99942,116.3176,5,62104,bike,1
520030,39.90912,116.2452,2,62105,walk,7
680245,39.94126,116.4194,5,62105,bike,1
620381,39.97621,116.3108,3,62107,bus,2
640055,39.97516,116.3116,1,62107,walk,7
680470,39.96697,116.4115,2,62107,bike,1
1150082,39.98688,116.3975,3,62108,car,3
520039,39.91652,116.2546,5,62109,bus,2
680091,39.96785,116.4211,1,62109,bike,1
960066,39.99187,116.327,5,62109,bike,1
1150084,39.98521,116.3412,5,62109,car,3
1150062,39.98337,116.3272,2,62110,car,3
680645,39.99298,116.4178,4,62111,bike,1
850241,39.87726,116.3662,3,62111,bus,2
1050025,39.90695,116.4092,2,62111,car,3
1150078,39.9079,116.5897,5,62111,car,3
520134,39.98719,116.3021,4,62112,walk,7
620396,39.98695,116.301,4,62113,walk,7
960030,39.98179,116.3271,5,62113,bike,1
1150056,39.98484,116.3349,3,62113,car,3
680812,39.85914,116.3932,5,62114,bus,2
1260418,39.98692,116.3269,2,62114,bike,1
1150091,39.98513,116.3388,3,62115,car,3
850458,39.93117,116.338,5,62116,walk,7
850684,39.92383,116.3384,4,62116,bus,2
1250061,40.01022,116.376,3,62116,walk,7
810059,39.97516,116.3309,1,62117,bike,1
810068,39.94641,116.3658,5,62117,bus,2
1150093,39.98688,116.3973,4,62117,car,3
620108,39.98577,116.304,5,62118,bus,2
1790014,39.99158,116.3299,4,62118,walk,7
850273,39.89226,116.344,2,62119,bus,2
650099,39.96352,116.3162,5,62120,bike,1
620213,39.98723,116.3033,1,62121,bus,2
680456,39.95543,116.4189,5,62122,bike,1
850330,39.98106,116.3278,5,62122,walk,7
1260428,39.99979,116.323,3,62122,bike,1
1670855,39.99979,116.323,3,62122,bike,1
100054,39.93854,116.3459,2,62123,bus,2
620288,39.98489,116.3527,4,62123,bus,2
1260181,39.87028,116.4628,5,62123,bus,2
850133,39.9324,116.4324,2,62125,walk,7
850285,39.90639,116.3286,4,62125,bus,2
620403,39.97011,116.3137,5,62126,bus,2
520030,39.90918,116.2456,2,62127,walk,7
520031,39.90918,116.2456,2,62127,bus,2
680245,39.94185,116.4195,5,62127,bike,1
1410007,39.98306,116.3011,5,62127,walk,7
1120110,40.01658,116.542,5,62128,walk,7
620381,39.97764,116.3103,3,62129,bus,2
640055,39.97582,116.3113,1,62129,walk,7
680470,39.96642,116.4115,2,62129,bike,1
1670752,39.99901,116.3168,5,62129,bike,1
1150082,39.987,116.4012,3,62130,car,3
520039,39.91654,116.2547,5,62131,bus,2
680091,39.96803,116.4203,1,62131,bike,1
960066,39.99244,116.3268,5,62131,bike,1
1150062,39.98381,116.3271,2,62131,car,3
1150084,39.98531,116.3428,5,62131,car,3
680645,39.99244,116.4176,4,62133,bike,1
850241,39.87729,116.3675,3,62133,bus,2
1050025,39.90723,116.4088,2,62133,car,3
1150078,39.90789,116.59,5,62133,car,3
620396,39.98711,116.3011,4,62134,walk,7
960030,39.98104,116.3271,5,62135,bike,1
1150056,39.98503,116.338,3,62135,car,3
680812,39.85941,116.3931,5,62136,bus,2
1260418,39.98768,116.3271,2,62136,bike,1
520134,39.98689,116.3022,4,62137,walk,7
1150091,39.98519,116.3404,3,62137,car,3
850458,39.93208,116.3381,5,62138,walk,7
810059,39.9752,116.3307,1,62139,bike,1
810068,39.94578,116.3659,5,62139,bus,2
1150093,39.98697,116.3992,4,62139,car,3
1790014,39.99153,116.3296,4,62140,walk,7
650099,39.96299,116.3163,5,62141,bike,1
850273,39.89345,116.3439,2,62141,bus,2
850684,39.92381,116.3385,4,62141,bus,2
1250061,40.01024,116.3765,3,62141,walk,7
850770,39.97983,116.3283,4,62143,walk,7
100054,39.93856,116.3461,2,62144,bus,2
680456,39.95601,116.4189,5,62144,bike,1
1260181,39.87029,116.4624,5,62144,bus,2
1260428,39.99977,116.3221,3,62144,bike,1
1670855,39.99977,116.3221,3,62144,bike,1
620288,39.9848,116.3531,4,62145,bus,2
620403,39.97053,116.3133,5,62147,bus,2
850133,39.93241,116.4324,2,62147,walk,7
850285,39.90583,116.329,4,62147,bus,2
1410007,39.98322,116.3008,5,62148,walk,7
520031,39.90909,116.246,2,62149,bus,2
680245,39.9425,116.4195,5,62149,bike,1
1150064,39.98423,116.3271,3,62150,car,3
620381,39.97975,116.3104,3,62151,bus,2
640055,39.97651,116.3113,1,62151,walk,7
680470,39.9658,116.4116,2,62151,bike,1
1150082,39.98703,116.4029,3,62152,car,3
520039,39.9166,116.2554,5,62153,bus,2
680091,39.96766,116.4196,1,62153,bike,1
960066,39.99291,116.3268,5,62153,bike,1
1150062,39.98394,116.3271,2,62153,car,3
1150084,39.98529,116.3442,5,62153,car,3
1670752,39.99879,116.3159,5,62154,bike,1
680645,39.99207,116.4176,4,62155,bike,1
850241,39.87725,116.3675,3,62155,bus,2
1120110,40.01658,116.5419,5,62155,walk,7
1150078,39.90785,116.5904,5,62155,car,3
620396,39.9872,116.3013,4,62156,walk,7
960030,39.98031,116.3271,5,62157,bike,1
1150056,39.98515,116.339,3,62157,car,3
1260418,39.98816,116.3271,2,62158,bike,1
1150091,39.98527,116.3414,3,62159,car,3
850458,39.93326,116.3381,5,62160,walk,7
1150093,39.98699,116.3995,4,62160,car,3
620213,39.98719,116.3033,1,62161,bus,2
810059,39.97519,116.3305,1,62161,bike,1
810068,39.9445,116.366,5,62161,bus,2
520134,39.98653,116.3022,4,62162,walk,7
650099,39.96287,116.3167,5,62162,bike,1
1790014,39.99164,116.3292,4,62162,walk,7
850273,39.89497,116.3439,2,62163,bus,2
100054,39.93889,116.3464,2,62165,bus,2
680456,39.95635,116.4188,5,62166,bike,1
1050025,39.90738,116.4084,2,62166,car,3
1260181,39.87072,116.4616,5,62166,bus,2
1260428,40.00033,116.3218,3,62166,bike,1
1670855,40.00033,116.3218,3,62166,bike,1
850770,39.97998,116.3283,4,62168,walk,7
850133,39.93243,116.4324,2,62169,walk,7
850285,39.90583,116.329,4,62169,bus,2
1150069,39.97792,116.3451,3,62169,car,3
520031,39.90913,116.2464,2,62171,bus,2
680245,39.94309,116.4196,5,62171,bike,1
850804,39.98679,116.3318,4,62171,subway,4
620381,39.98048,116.3106,3,62172,bus,2
1150064,39.98459,116.3273,3,62172,car,3
640055,39.97723,116.3114,1,62173,walk,7
680470,39.9652,116.4116,2,62173,bike,1
1150082,39.98705,116.4033,3,62174,car,3
520039,39.91648,116.2559,5,62175,bus,2
680091,39.96761,116.419,1,62175,bike,1
960066,39.99348,116.3269,5,62175,bike,1
1150084,39.98528,116.3457,5,62175,car,3
1120110,40.01671,116.5419,5,62176,walk,7
620396,39.98722,116.3014,4,62177,walk,7
680645,39.99166,116.4177,4,62177,bike,1
850241,39.87719,116.3675,3,62177,bus,2
1150078,39.90783,116.5924,5,62177,car,3
1150062,39.98394,116.3271,2,62178,car,3
960030,39.97984,116.3271,5,62179,bike,1
1150056,39.98523,116.3413,3,62179,car,3
1410007,39.98351,116.3008,5,62179,walk,7
1670752,39.99874,116.3151,5,62179,bike,1
1260418,39.98872,116.3271,2,62180,bike,1
1150091,39.98537,116.3441,3,62181,car,3
620213,39.98728,116.3032,1,62182,bus,2
850458,39.93539,116.3381,5,62182,walk,7
650099,39.96298,116.3176,5,62183,bike,1
810059,39.97521,116.3297,1,62183,bike,1
810068,39.94346,116.3659,5,62183,bus,2
1790014,39.99155,116.3291,4,62184,walk,7
850273,39.8952,116.344,2,62185,bus,2
100054,39.93947,116.3463,2,62186,bus,2
520134,39.98632,116.3022,4,62187,walk,7
680456,39.9573,116.4188,5,62188,bike,1
1260181,39.87242,116.4616,5,62188,bus,2
1260428,40.001,116.3217,3,62188,bike,1
1670855,40.001,116.3217,3,62188,bike,1
1150093,39.98701,116.4003,4,62189,car,3
1150069,39.9998,116.3469,3,62190,car,3
850133,39.93246,116.4324,2,62191,walk,7
850285,39.9058,116.329,4,62191,bus,2
1050025,39.90732,116.4082,2,62191,car,3
520031,39.90902,116.2467,2,62193,bus,2
680245,39.94363,116.4195,5,62193,bike,1
850770,39.98022,116.3283,4,62193,walk,7
620381,39.98103,116.3105,3,62194,bus,2
1150064,39.98466,116.3281,3,62194,car,3
640055,39.97798,116.3113,1,62195,walk,7
680470,39.96459,116.4116,2,62195,bike,1
850684,39.92615,116.3381,4,62196,bus,2
850804,39.98282,116.3322,4,62196,subway,4
1150082,39.98721,116.4058,3,62196,car,3
520039,39.91653,116.2563,5,62197,bus,2
680091,39.96758,116.4186,1,62197,bike,1
960066,39.99391,116.3269,5,62197,bike,1
1150084,39.98544,116.3466,5,62197,car,3
620396,39.98732,116.3014,4,62198,walk,7
1120110,40.01696,116.5419,5,62198,walk,7
680645,39.99118,116.4176,4,62199,bike,1
850241,39.8773,116.3676,3,62199,bus,2
1410007,39.98356,116.2999,5,62200,walk,7
960030,39.97905,116.3271,5,62201,bike,1
1150056,39.98528,116.3432,3,62201,car,3
1260418,39.98929,116.327,2,62202,bike,1
1150062,39.98394,116.3271,2,62203,car,3
1150091,39.98552,116.3475,3,62203,car,3
650099,39.963,116.3186,5,62204,bike,1
850458,39.9357,116.3381,5,62204,walk,7
1670752,39.9987,116.3142,5,62204,bike,1
620078,39.97514,116.3269,5,62205,bus,2
810059,39.97528,116.3289,1,62205,bike,1
810068,39.94328,116.3659,5,62205,bus,2
1790014,39.99157,116.3287,4,62206,walk,7
850273,39.89523,116.343,2,62207,bus,2
1150078,39.90782,116.5927,5,62208,car,3
680456,39.95779,116.419,5,62210,bike,1
1260181,39.87272,116.4617,5,62210,bus,2
1260428,40.00171,116.3216,3,62210,bike,1
1670855,40.00171,116.3216,3,62210,bike,1
1150093,39.98708,116.4017,4,62211,car,3
520134,39.98614,116.3022,4,62212,walk,7
850133,39.93245,116.4323,2,62213,walk,7
850285,39.90584,116.3298,4,62213,bus,2
520031,39.90871,116.2467,2,62215,bus,2
620381,39.98152,116.3101,3,62215,bus,2
680245,39.94433,116.4194,5,62215,bike,1
1150064,39.98467,116.3284,3,62216,car,3
640055,39.97877,116.3113,1,62217,walk,7
680470,39.96397,116.4116,2,62217,bike,1
1150082,39.98724,116.4068,3,62217,car,3
850770,39.98045,116.3283,4,62218,walk,7
520039,39.91652,116.2563,5,62219,bus,2
680091,39.96755,116.4185,1,62219,bike,1
960066,39.99405,116.3269,5,62219,bike,1
1050025,39.90715,116.4081,2,62219,car,3
1120110,40.01719,116.5418,5,62220,walk,7
680645,39.9907,116.4177,4,62221,bike,1
850241,39.87751,116.3684,3,62221,bus,2
850684,39.92725,116.3376,4,62221,bus,2
850804,39.97868,116.3328,4,62221,subway,4
1150084,39.98539,116.347,5,62222,car,3
960030,39.97829,116.3272,5,62223,bike,1
1150056,39.98534,116.3449,3,62223,car,3
1260418,39.98969,116.327,2,62224,bike,1
650099,39.96308,116.3195,5,62225,bike,1
680003,39.97058,116.4189,1,62225,bike,1
1150091,39.98561,116.3504,3,62225,car,3
620078,39.97514,116.328,5,62226,bus,2
850458,39.93606,116.338,5,62226,walk,7
810059,39.97534,116.328,1,62227,bike,1
810068,39.94239,116.3656,5,62227,bus,2
1150062,39.98394,116.3271,2,62228,car,3
1790014,39.99154,116.3284,4,62228,walk,7
850273,39.89632,116.3428,2,62229,bus,2
1670752,39.9987,116.3133,5,62229,bike,1
620108,39.98263,116.3065,5,62230,bus,2
1150078,39.90784,116.5939,5,62230,car,3
680456,39.95802,116.4189,5,62232,bike,1
1260181,39.87385,116.4616,5,62232,bus,2
1260428,40.00242,116.3216,3,62232,bike,1
1670855,40.00242,116.3216,3,62232,bike,1
1150093,39.98709,116.4033,4,62233,car,3
850133,39.93243,116.4324,2,62235,walk,7
850285,39.90584,116.3309,4,62235,bus,2
520031,39.90841,116.2467,2,62237,bus,2
520134,39.98618,116.302,4,62237,walk,7
680245,39.94503,116.4194,5,62237,bike,1
1150064,39.98473,116.3294,3,62238,car,3
640055,39.97937,116.3112,1,62239,walk,7
680470,39.96343,116.4116,2,62239,bike,1
1150082,39.98723,116.4087,3,62239,car,3
520039,39.91652,116.2563,5,62241,bus,2
680091,39.9675,116.4179,1,62241,bike,1
960066,39.99472,116.3268,5,62241,bike,1
1120110,40.01723,116.542,5,62241,walk,7
620396,39.98735,116.3013,4,62243,walk,7
680645,39.99061,116.4176,4,62243,bike,1
850241,39.87877,116.3684,3,62243,bus,2
850770,39.98065,116.3284,4,62243,walk,7
1150084,39.98549,116.3478,5,62244,car,3
960030,39.97761,116.3272,5,62245,bike,1
1150056,39.98541,116.3468,3,62245,car,3
650099,39.96322,116.3205,5,62246,bike,1
680812,39.85925,116.394,5,62246,bus,2
850684,39.92723,116.3373,4,62246,bus,2
850804,39.97549,116.3333,4,62246,subway,4
1260418,39.99017,116.327,2,62246,bike,1
1150091,39.98564,116.352,3,62247,car,3
850458,39.93636,116.3368,5,62248,walk,7
620078,39.97508,116.3295,5,62249,bus,2
810059,39.97526,116.3279,1,62249,bike,1
810068,39.94145,116.3657,5,62249,bus,2
620213,39.98728,116.3032,1,62250,bus,2
640058,39.97524,116.3239,2,62250,bike,1
680003,39.97034,116.4192,1,62250,bike,1
1790014,39.99173,116.3282,4,62250,walk,7
850273,39.89783,116.3422,2,62251,bus,2
1150078,39.90783,116.5948,5,62252,car,3
1150062,39.98398,116.3271,2,62253,car,3
1260181,39.87453,116.4616,5,62253,bus,2
680456,39.95863,116.4189,5,62254,bike,1
1050025,39.90702,116.4079,2,62254,car,3
1260428,40.00311,116.3215,3,62254,bike,1
1670752,39.99867,116.3126,5,62254,bike,1
1670855,40.00311,116.3215,3,62254,bike,1
1150093,39.98714,116.4052,4,62255,car,3
1670531,39.9772,116.331,3,62255,walk,7
620066,39.8977,116.3126,1,62256,bus,2
850133,39.93246,116.4323,2,62257,walk,7
850285,39.90588,116.3315,4,62257,bus,2
520031,39.90808,116.2467,2,62259,bus,2
680245,39.94562,116.4194,5,62259,bike,1
1150064,39.98476,116.3302,3,62260,car,3
640055,39.97997,116.311,1,62261,walk,7
680470,39.9628,116.4116,2,62261,bike,1
1150082,39.98734,116.4108,3,62261,car,3
520134,39.98608,116.3018,4,62262,walk,7
520039,39.91657,116.257,5,62263,bus,2
680091,39.9674,116.4171,1,62263,bike,1
960066,39.99527,116.3267,5,62263,bike,1
1050030,39.84858,116.3206,3,62263,bus,2
680645,39.99009,116.4176,4,62265,bike,1
850241,39.87874,116.3683,3,62265,bus,2
1410007,39.98385,116.2998,5,62265,walk,7
1150084,39.98554,116.3496,5,62266,car,3
650099,39.96331,116.3216,5,62267,bike,1
960030,39.97678,116.3272,5,62267,bike,1
1150056,39.98553,116.3492,3,62267,car,3
850770,39.98062,116.3288,4,62268,walk,7
1260418,39.99067,116.3271,2,62268,bike,1
620396,39.98736,116.3013,4,62269,walk,7
1150091,39.98572,116.3541,3,62269,car,3
850458,39.93726,116.3366,5,62270,walk,7
810059,39.97507,116.3274,1,62271,bike,1
810068,39.94061,116.3658,5,62271,bus,2
850684,39.92703,116.3369,4,62271,bus,2
640058,39.97519,116.323,2,62272,bike,1
1790014,39.99179,116.328,4,62272,walk,7
620213,39.98739,116.3026,1,62273,bus,2
850273,39.8983,116.3422,2,62273,bus,2
1150078,39.90946,116.5947,5,62274,car,3
680003,39.97019,116.4195,1,62275,bike,1
1150062,39.98454,116.3271,2,62275,car,3
1260181,39.87495,116.4611,5,62275,bus,2
680456,39.95921,116.4189,5,62276,bike,1
1150093,39.9872,116.4074,4,62276,car,3
1260428,40.00366,116.3215,3,62276,bike,1
1670531,39.97727,116.3313,3,62276,walk,7
1670855,40.00366,116.3215,3,62276,bike,1
620066,39.89754,116.3128,1,62277,bus,2
620381,39.98153,116.3099,3,62277,bus,2
850285,39.90623,116.3338,4,62279,bus,2
1670752,39.99865,116.3118,5,62279,bike,1
520031,39.90779,116.2467,2,62281,bus,2
680245,39.9462,116.4194,5,62281,bike,1
1670174,39.98627,116.3297,3,62281,bike,1
1150064,39.98485,116.331,3,62282,car,3
640055,39.98063,116.311,1,62283,walk,7
1150082,39.98738,116.4129,3,62283,car,3
1790276,40.07004,116.3095,5,62284,taxi,5
680091,39.96741,116.4165,1,62285,bike,1
960066,39.99589,116.3267,5,62285,bike,1
1410007,39.98432,116.2996,5,62286,walk,7
520134,39.98602,116.3017,4,62287,walk,7
680645,39.9896,116.4175,4,62287,bike,1
850241,39.87955,116.368,3,62287,bus,2
650099,39.9635,116.3227,5,62288,bike,1
1120110,40.01724,116.5421,5,62288,walk,7
1150084,39.98557,116.3514,5,62288,car,3
960030,39.97615,116.3272,5,62289,bike,1
1150056,39.98565,116.3523,3,62289,car,3
1260418,39.99103,116.3271,2,62290,bike,1
620396,39.98751,116.3013,4,62291,walk,7
1150091,39.98579,116.3568,3,62291,car,3
850458,39.93743,116.3347,5,62292,walk,7
810059,39.97496,116.3269,1,62293,bike,1
810068,39.94014,116.3662,5,62293,bus,2
850770,39.98059,116.3291,4,62293,walk,7
620213,39.9874,116.3019,1,62294,bus,2
640058,39.97517,116.3218,2,62294,bike,1
1790014,39.99183,116.3278,4,62294,walk,7
850273,39.89943,116.343,2,62295,bus,2
850684,39.92701,116.3374,4,62296,bus,2
1050025,39.90697,116.4075,2,62296,car,3
1150078,39.91117,116.5955,5,62296,car,3
1150062,39.98457,116.3275,2,62297,car,3
1150093,39.98726,116.4089,4,62297,car,3
1260181,39.87493,116.4598,5,62297,bus,2
1670531,39.97711,116.3314,3,62297,walk,7
620066,39.89762,116.3129,1,62298,bus,2
680456,39.95987,116.4189,5,62298,bike,1
1260428,40.00432,116.3214,3,62298,bike,1
1670855,40.00432,116.3214,3,62298,bike,1
620381,39.98244,116.3099,3,62299,bus,2
680003,39.97051,116.4195,1,62300,bike,1
520098,39.98591,116.3498,5,62301,bus,2
850285,39.90638,116.336,4,62301,bus,2
520031,39.90746,116.2467,2,62303,bus,2
680245,39.94694,116.4193,5,62303,bike,1
1150064,39.98486,116.332,3,62304,car,3
1670752,39.99864,116.3109,5,62304,bike,1
640055,39.98118,116.3107,1,62305,walk,7
1150082,39.98751,116.4165,3,62305,car,3
1790276,40.06855,116.3108,5,62306,taxi,5
680091,39.96736,116.4157,1,62307,bike,1
960066,39.99636,116.3268,5,62307,bike,1
1410007,39.98515,116.2995,5,62307,walk,7
650099,39.96364,116.3237,5,62309,bike,1
680645,39.98932,116.4176,4,62309,bike,1
850241,39.88127,116.3679,3,62309,bus,2
1120110,40.01736,116.542,5,62310,walk,7
1150056,39.98573,116.3549,3,62311,car,3
520134,39.98566,116.3016,4,62312,walk,7
620108,39.98785,116.3049,5,62312,bus,2
620403,39.97221,116.3128,5,62312,bus,2
1260418,39.99109,116.3271,2,62312,bike,1
620396,39.98748,116.3016,4,62313,walk,7
1150091,39.98586,116.3597,3,62313,car,3
850458,39.93728,116.332,5,62314,walk,7
620213,39.98744,116.3017,1,62315,bus,2
810059,39.97525,116.3261,1,62315,bike,1
810068,39.94015,116.3662,5,62315,bus,2
640058,39.97515,116.3208,2,62316,bike,1
1790014,39.99204,116.3279,4,62316,walk,7
850273,39.8999,116.3441,2,62317,bus,2
850770,39.98069,116.3293,4,62318,walk,7
1150078,39.91139,116.5985,5,62318,car,3
1670531,39.97688,116.3316,3,62318,walk,7
620066,39.89783,116.3129,1,62319,bus,2
1150062,39.98452,116.3297,2,62319,car,3
1150093,39.98731,116.4107,4,62319,car,3
1150084,39.98551,116.3517,5,62320,car,3
1260181,39.8749,116.459,5,62320,bus,2
1260428,40.00487,116.3213,3,62320,bike,1
1670855,40.00487,116.3213,3,62320,bike,1
620381,39.98293,116.31,3,62321,bus,2
680204,39.93224,116.4199,5,62321,bike,1
850684,39.92797,116.3377,4,62321,bus,2
850285,39.90616,116.3374,4,62323,bus,2
620222,39.976,116.3745,4,62324,bus,2
520031,39.90709,116.2467,2,62325,bus,2
680003,39.9707,116.4191,1,62325,bike,1
680245,39.94723,116.4192,5,62325,bike,1
520098,39.98584,116.3486,5,62326,bus,2
1150064,39.98484,116.3329,3,62326,car,3
1150082,39.98759,116.4203,3,62327,car,3
1790276,40.06818,116.3113,5,62328,taxi,5
680091,39.96724,116.415,1,62329,bike,1
960066,39.997,116.3267,5,62329,bike,1
1670752,39.99862,116.3101,5,62329,bike,1
850241,39.88132,116.368,3,62331,bus,2
620108,39.98778,116.3051,5,62333,bus,2
1150056,39.98579,116.3572,3,62333,car,3
1260418,39.99124,116.3271,2,62334,bike,1
620396,39.98754,116.302,4,62335,walk,7
1150091,39.98598,116.3632,3,62335,car,3
620213,39.9874,116.3014,1,62336,bus,2
850458,39.93708,116.3301,5,62336,walk,7
520134,39.98545,116.3017,4,62337,walk,7
810059,39.97498,116.3256,1,62337,bike,1
810068,39.93907,116.3663,5,62337,bus,2
640058,39.97517,116.3198,2,62338,bike,1
1050025,39.90695,116.407,2,62338,car,3
1790014,39.99224,116.3279,4,62338,walk,7
850273,39.89982,116.3459,2,62339,bus,2
620066,39.89779,116.3132,1,62340,bus,2
1150078,39.91164,116.6016,5,62340,car,3
1150062,39.98448,116.3302,2,62341,car,3
1150093,39.98736,116.4126,4,62341,car,3
1150084,39.98555,116.3533,5,62342,car,3
1260181,39.87489,116.4577,5,62342,bus,2
1260428,40.00487,116.3206,3,62342,bike,1
1670855,40.00487,116.3206,3,62342,bike,1
650099,39.96393,116.3245,5,62343,bike,1
680204,39.93305,116.4198,5,62343,bike,1
850770,39.98074,116.3296,4,62343,walk,7
620222,39.97555,116.3748,4,62345,bus,2
850285,39.90487,116.3371,4,62345,bus,2
850684,39.92846,116.3378,4,62346,bus,2
520031,39.90684,116.2467,2,62347,bus,2
680245,39.9477,116.4196,5,62347,bike,1
1150064,39.98482,116.3345,3,62348,car,3
680003,39.97042,116.4184,1,62350,bike,1
1790276,40.06785,116.3117,5,62350,taxi,5
520098,39.98585,116.3482,5,62351,bus,2
680091,39.96713,116.4142,1,62351,bike,1
960066,39.99773,116.3267,5,62351,bike,1
1150082,39.98758,116.4252,3,62351,car,3
850241,39.88138,116.368,3,62353,bus,2
1670752,39.99868,116.3095,5,62354,bike,1
1120110,40.01738,116.5417,5,62355,walk,7
1150056,39.98587,116.36,3,62355,car,3
1260418,39.9913,116.3271,2,62356,bike,1
620213,39.98729,116.3012,1,62357,bus,2
620396,39.98745,116.3024,4,62357,walk,7
1150091,39.98609,116.3673,3,62357,car,3
850458,39.93708,116.33,5,62358,walk,7
810059,39.97496,116.3251,1,62359,bike,1
810068,39.93825,116.3665,5,62359,bus,2
640058,39.97518,116.3192,2,62360,bike,1
1050025,39.90695,116.4073,2,62360,car,3
620066,39.89776,116.3135,1,62361,bus,2
520134,39.98537,116.3018,4,62362,walk,7
620403,39.97339,116.3123,5,62362,bus,2
1150078,39.91183,116.6046,5,62362,car,3
1410007,39.9852,116.2995,5,62362,walk,7
520039,39.91652,116.2576,5,62363,bus,2
1150062,39.98443,116.3306,2,62363,car,3
1150093,39.98743,116.4153,4,62363,car,3
1150084,39.98565,116.3549,5,62364,car,3
1260181,39.87493,116.4549,5,62364,bus,2
1260428,40.00487,116.3199,3,62364,bike,1
1670855,40.00487,116.3199,3,62364,bike,1
680204,39.93362,116.4199,5,62365,bike,1
850285,39.90488,116.3371,4,62367,bus,2
850770,39.98047,116.3295,4,62368,walk,7
520031,39.90654,116.2467,2,62369,bus,2
680245,39.94771,116.4196,5,62369,bike,1
1150064,39.98489,116.3356,3,62370,car,3
1670531,39.97615,116.331,3,62370,walk,7
620078,39.97503,116.3385,5,62371,bus,2
730032,39.97545,116.3306,3,62371,walk,7
850684,39.92872,116.338,4,62371,bus,2
1250061,40.01022,116.3768,3,62371,walk,7
1790276,40.06712,116.3123,5,62372,taxi,5
680091,39.96708,116.4135,1,62373,bike,1
960066,39.99848,116.3266,5,62373,bike,1
1150082,39.98777,116.4293,3,62373,car,3
680003,39.97072,116.4189,1,62375,bike,1
850241,39.88143,116.368,3,62375,bus,2
